t (d),Precipitation (cm/d),Irrigation (cm/d),ET0 (cm/d),top_BC (cm),bot_BC (cm),Contaminated_water_flux (cm/d),PFAS_mass_flux (mg/d/cm^2)
6817,0,0,0.228736072,-999999.99,-999999.99,0,0
6818,0.102,0,0.144707701,-999999.99,-999999.99,0,0
6819,0,0,0.138328533,-999999.99,-999999.99,0,0
6820,0.025,0,0.132744526,-999999.99,-999999.99,0,0
6821,0,0,0.148513154,-999999.99,-999999.99,0,0
6822,0,0,0.097175401,-999999.99,-999999.99,0,0
6823,0,0,0.084521537,-999999.99,-999999.99,0,0
6824,0,0,0.111901528,-999999.99,-999999.99,0,0
6825,0,0,0.213753486,-999999.99,-999999.99,0,0
6826,0,0,0.16808867,-999999.99,-999999.99,0,0
6827,0,0,0.192401524,-999999.99,-999999.99,0,0
6828,0,0,0.160976131,-999999.99,-999999.99,0,0
6829,0,0,0.098437381,-999999.99,-999999.99,0,0
6830,0,0,0.260507407,-999999.99,-999999.99,0,0
6831,0,0,0.196916616,-999999.99,-999999.99,0,0
6832,0.051,0,0.189671568,-999999.99,-999999.99,0,0
6833,0,0,0.152404341,-999999.99,-999999.99,0,0
6834,0.495,0,0.149933939,-999999.99,-999999.99,0,0
6835,0,0,0.154660306,-999999.99,-999999.99,0,0
6836,0,0,0.150444738,-999999.99,-999999.99,0,0
6837,0,0,0.158621102,-999999.99,-999999.99,0,0
6838,0,0,0.259870168,-999999.99,-999999.99,0,0
6839,0,0,0.197944562,-999999.99,-999999.99,0,0
6840,0,0,0.158876602,-999999.99,-999999.99,0,0
6841,0,0,0.150033533,-999999.99,-999999.99,0,0
6842,0,0,0.162164856,-999999.99,-999999.99,0,0
6843,0,0,0.112762529,-999999.99,-999999.99,0,0
6844,0,0,0.088563711,-999999.99,-999999.99,0,0
6845,0,0,0.092938349,-999999.99,-999999.99,0,0
6846,0,0,0.113422018,-999999.99,-999999.99,0,0
6847,0,0,0.097217609,-999999.99,-999999.99,0,0
6848,0,0,0.093167389,-999999.99,-999999.99,0,0
6849,0,0,0.085150616,-999999.99,-999999.99,0,0
6850,0,0,0.079847828,-999999.99,-999999.99,0,0
6851,0,0,0.065367172,-999999.99,-999999.99,0,0
6852,0,0,0.068689724,-999999.99,-999999.99,0,0
6853,0,0,0.058384605,-999999.99,-999999.99,0,0
6854,0,0,0.053245031,-999999.99,-999999.99,0,0
6855,0,0,0.049913549,-999999.99,-999999.99,0,0
6856,0,0,0.034549893,-999999.99,-999999.99,0,0
6857,0,0,0.035675354,-999999.99,-999999.99,0,0
6858,0,0,0.036756264,-999999.99,-999999.99,0,0
6859,0,0,0.03462857,-999999.99,-999999.99,0,0
6860,0,0,0.032119463,-999999.99,-999999.99,0,0
6861,0,0,0.023025017,-999999.99,-999999.99,0,0
6862,0,0,0.033062729,-999999.99,-999999.99,0,0
6863,0,0,0.03686593,-999999.99,-999999.99,0,0
6864,0,0,0.028255437,-999999.99,-999999.99,0,0
6865,0,0,0.026727127,-999999.99,-999999.99,0,0
6866,0,0,0.032565991,-999999.99,-999999.99,0,0
6867,0,0,0.028098834,-999999.99,-999999.99,0,0
6868,0,0,0.025215201,-999999.99,-999999.99,0,0
6869,0,0,0.022592328,-999999.99,-999999.99,0,0
6870,0,0,0.020159114,-999999.99,-999999.99,0,0
6871,0,0,0.021980505,-999999.99,-999999.99,0,0
6872,0,0,0.020312985,-999999.99,-999999.99,0,0
6873,0,0,0.021747261,-999999.99,-999999.99,0,0
6874,0,0,0.021718714,-999999.99,-999999.99,0,0
6875,0,0,0.010488579,-999999.99,-999999.99,0,0
6876,0,0,0.018866188,-999999.99,-999999.99,0,0
6877,0,0,0.006712503,-999999.99,-999999.99,0,0
6878,0,0,0.014561664,-999999.99,-999999.99,0,0
6879,0,0,0.017357885,-999999.99,-999999.99,0,0
6880,0,0,0.022471579,-999999.99,-999999.99,0,0
6881,0,0,0.082531568,-999999.99,-999999.99,0,0
6882,0,0,0.057337858,-999999.99,-999999.99,0,0
6883,0,0,0.035482182,-999999.99,-999999.99,0,0
6884,0,0,0.025487794,-999999.99,-999999.99,0,0
6885,0,0,0.01592711,-999999.99,-999999.99,0,0
6886,0,0,0.014499732,-999999.99,-999999.99,0,0
6887,0,0,0.017633105,-999999.99,-999999.99,0,0
6888,0,0,0.015932247,-999999.99,-999999.99,0,0
6889,0,0,0.013111129,-999999.99,-999999.99,0,0
6890,0,0,0.010071051,-999999.99,-999999.99,0,0
6891,0,0,0.005482555,-999999.99,-999999.99,0,0
6892,0,0,0.022072479,-999999.99,-999999.99,0,0
6893,0,0,0.005364746,-999999.99,-999999.99,0,0
6894,0,0,0.044424441,-999999.99,-999999.99,0,0
6895,0,0,0.0129562,-999999.99,-999999.99,0,0
6896,0,0,0.013576255,-999999.99,-999999.99,0,0
6897,0,0,-0.004645443,-999999.99,-999999.99,0,0
6898,0,0,0.005798305,-999999.99,-999999.99,0,0
6899,0,0,0.00119797,-999999.99,-999999.99,0,0
6900,0,0,0.116476244,-999999.99,-999999.99,0,0
6901,0,0,0.048756378,-999999.99,-999999.99,0,0
6902,0,0,0.070423331,-999999.99,-999999.99,0,0
6903,0,0,0.074374618,-999999.99,-999999.99,0,0
6904,0,0,0.083396104,-999999.99,-999999.99,0,0
6905,0,0,0.052486256,-999999.99,-999999.99,0,0
6906,0,0,0.039650738,-999999.99,-999999.99,0,0
6907,0,0,0.026624392,-999999.99,-999999.99,0,0
6908,0,0,0.03345004,-999999.99,-999999.99,0,0
6909,0,0,0.026120921,-999999.99,-999999.99,0,0
6910,0,0,0.037572368,-999999.99,-999999.99,0,0
6911,0,0,0.022258696,-999999.99,-999999.99,0,0
6912,0,0,0.018894135,-999999.99,-999999.99,0,0
6913,0,0,0.037652817,-999999.99,-999999.99,0,0
6914,0,0,0.083824697,-999999.99,-999999.99,0,0
6915,0,0,0.079015731,-999999.99,-999999.99,0,0
6916,0,0,0.035314243,-999999.99,-999999.99,0,0
6917,0.47,0,0.038365732,-999999.99,-999999.99,0,0
6918,0,0,0.029262359,-999999.99,-999999.99,0,0
6919,0,0,0.025904615,-999999.99,-999999.99,0,0
6920,0,0,0.019239493,-999999.99,-999999.99,0,0
6921,0,0,0.023739698,-999999.99,-999999.99,0,0
6922,0,0,0.033013564,-999999.99,-999999.99,0,0
6923,0,0,0.027100227,-999999.99,-999999.99,0,0
6924,0,0,0.022341399,-999999.99,-999999.99,0,0
6925,0,0,0.023219083,-999999.99,-999999.99,0,0
6926,0,0,0.016728004,-999999.99,-999999.99,0,0
6927,0,0,0.02167659,-999999.99,-999999.99,0,0
6928,0,0,0.077592551,-999999.99,-999999.99,0,0
6929,0,0,0.068682201,-999999.99,-999999.99,0,0
6930,0,0,0.079243922,-999999.99,-999999.99,0,0
6931,0,0,0.063929945,-999999.99,-999999.99,0,0
6932,0,0,0.039599796,-999999.99,-999999.99,0,0
6933,0,0,0.037701155,-999999.99,-999999.99,0,0
6934,0,0,0.031166225,-999999.99,-999999.99,0,0
6935,0,0,0.028560476,-999999.99,-999999.99,0,0
6936,0,0,0.025817138,-999999.99,-999999.99,0,0
6937,0.953,0,0.024667624,-999999.99,-999999.99,0,0
6938,0.127,0,0.025599736,-999999.99,-999999.99,0,0
6939,0.406,0,0.02107109,-999999.99,-999999.99,0,0
6940,0,0,0.019253535,-999999.99,-999999.99,0,0
6941,0,0,0.020452146,-999999.99,-999999.99,0,0
6942,0,0,0.01987421,-999999.99,-999999.99,0,0
6943,0,0,0.01916267,-999999.99,-999999.99,0,0
6944,0,0,0.019297538,-999999.99,-999999.99,0,0
6945,0,0,0.022072222,-999999.99,-999999.99,0,0
6946,0,0,0.016599325,-999999.99,-999999.99,0,0
6947,0,0,0.016675156,-999999.99,-999999.99,0,0
6948,0,0,0.014403005,-999999.99,-999999.99,0,0
6949,0,0,0.014272974,-999999.99,-999999.99,0,0
6950,0,0,0.015622543,-999999.99,-999999.99,0,0
6951,0,0,0.013215365,-999999.99,-999999.99,0,0
6952,0,0,0.016577229,-999999.99,-999999.99,0,0
6953,0,0,0.015395551,-999999.99,-999999.99,0,0
6954,0,0,0.013465532,-999999.99,-999999.99,0,0
6955,0,0,0.016280857,-999999.99,-999999.99,0,0
6956,0.292,0,0.013406161,-999999.99,-999999.99,0,0
6957,0,0,0.014719663,-999999.99,-999999.99,0,0
6958,0,0,0.011190892,-999999.99,-999999.99,0,0
6959,0,0,0.016535362,-999999.99,-999999.99,0,0
6960,0,0,0.012144462,-999999.99,-999999.99,0,0
6961,0.761,0,0.00954835,-999999.99,-999999.99,0,0
6962,0.051,0,0.015404261,-999999.99,-999999.99,0,0
6963,0,0,0.013300165,-999999.99,-999999.99,0,0
6964,0,0,0.010761368,-999999.99,-999999.99,0,0
6965,0,0,0.013916025,-999999.99,-999999.99,0,0
6966,0,0,0.013300576,-999999.99,-999999.99,0,0
6967,0,0,0.020328307,-999999.99,-999999.99,0,0
6968,0,0,0.014464279,-999999.99,-999999.99,0,0
6969,0,0,0.010335212,-999999.99,-999999.99,0,0
6970,0.343,0,0.007128794,-999999.99,-999999.99,0,0
6971,0.241,0,0.008678299,-999999.99,-999999.99,0,0
6972,0.114,0,0.010140907,-999999.99,-999999.99,0,0
6973,0,0,0.004723026,-999999.99,-999999.99,0,0
6974,0,0,0.07073636,-999999.99,-999999.99,0,0
6975,0,0,0.020273376,-999999.99,-999999.99,0,0
6976,0.229,0,0.014719738,-999999.99,-999999.99,0,0
6977,0.711,0,0.022059499,-999999.99,-999999.99,0,0
6978,0.774,0,0.011558118,-999999.99,-999999.99,0,0
6979,0,0,0.017841967,-999999.99,-999999.99,0,0
6980,0,0,0.012208352,-999999.99,-999999.99,0,0
6981,0,0,0.012323892,-999999.99,-999999.99,0,0
6982,0,0,0.015169287,-999999.99,-999999.99,0,0
6983,0.025,0,0.010768198,-999999.99,-999999.99,0,0
6984,0,0,0.015886332,-999999.99,-999999.99,0,0
6985,0.279,0,0.01378173,-999999.99,-999999.99,0,0
6986,0,0,0.014327769,-999999.99,-999999.99,0,0
6987,0,0,0.013149284,-999999.99,-999999.99,0,0
6988,0.051,0,0.014695314,-999999.99,-999999.99,0,0
6989,0,0,0.013634467,-999999.99,-999999.99,0,0
6990,0,0,0.011686906,-999999.99,-999999.99,0,0
6991,0,0,0.012275467,-999999.99,-999999.99,0,0
6992,0.025,0,0.014798052,-999999.99,-999999.99,0,0
6993,0,0,0.010356324,-999999.99,-999999.99,0,0
6994,0,0,0.003636024,-999999.99,-999999.99,0,0
6995,0,0,0.011556371,-999999.99,-999999.99,0,0
6996,0,0,0.012066286,-999999.99,-999999.99,0,0
6997,0,0,0.008571358,-999999.99,-999999.99,0,0
6998,0,0,0.013805914,-999999.99,-999999.99,0,0
6999,0.114,0,0.026082435,-999999.99,-999999.99,0,0
7000,0.025,0,0.150017875,-999999.99,-999999.99,0,0
7001,0,0,0.145792277,-999999.99,-999999.99,0,0
7002,0,0,0.083391757,-999999.99,-999999.99,0,0
7003,0,0,0.06762509,-999999.99,-999999.99,0,0
7004,0,0,0.041285684,-999999.99,-999999.99,0,0
7005,0,0,0.048581635,-999999.99,-999999.99,0,0
7006,0,0,0.03735104,-999999.99,-999999.99,0,0
7007,0,0,0.041858362,-999999.99,-999999.99,0,0
7008,0,0,0.040992628,-999999.99,-999999.99,0,0
7009,0,0,0.039096126,-999999.99,-999999.99,0,0
7010,0,0,0.039073565,-999999.99,-999999.99,0,0
7011,0,0,0.035654855,-999999.99,-999999.99,0,0
7012,0,0,0.033851864,-999999.99,-999999.99,0,0
7013,0,0,0.046572363,-999999.99,-999999.99,0,0
7014,0,0,0.043965252,-999999.99,-999999.99,0,0
7015,0,0,0.050744363,-999999.99,-999999.99,0,0
7016,0,0,0.050286731,-999999.99,-999999.99,0,0
7017,0,0,0.040073483,-999999.99,-999999.99,0,0
7018,0,0,0.038771134,-999999.99,-999999.99,0,0
7019,0,0,0.04461291,-999999.99,-999999.99,0,0
7020,0,0,0.039977901,-999999.99,-999999.99,0,0
7021,0,0,0.039642021,-999999.99,-999999.99,0,0
7022,0,0,0.04198262,-999999.99,-999999.99,0,0
7023,0,0,0.029410148,-999999.99,-999999.99,0,0
7024,0,0,0.029818057,-999999.99,-999999.99,0,0
7025,0,0,0.02944837,-999999.99,-999999.99,0,0
7026,0,0,0.033715867,-999999.99,-999999.99,0,0
7027,0,0,0.030821018,-999999.99,-999999.99,0,0
7028,0,0,0.030494279,-999999.99,-999999.99,0,0
7029,0,0,0.033068666,-999999.99,-999999.99,0,0
7030,0,0,0.03410057,-999999.99,-999999.99,0,0
7031,0,0,0.020629301,-999999.99,-999999.99,0,0
7032,0,0,0.030508577,-999999.99,-999999.99,0,0
7033,0,0,0.025053803,-999999.99,-999999.99,0,0
7034,0,0,0.018074419,-999999.99,-999999.99,0,0
7035,0,0,0.023841321,-999999.99,-999999.99,0,0
7036,0,0,0.02513996,-999999.99,-999999.99,0,0
7037,0,0,0.038557197,-999999.99,-999999.99,0,0
7038,0,0,0.038024029,-999999.99,-999999.99,0,0
7039,0,0,0.03070303,-999999.99,-999999.99,0,0
7040,0,0,0.03117634,-999999.99,-999999.99,0,0
7041,0,0,0.027191315,-999999.99,-999999.99,0,0
7042,0,0,0.033644616,-999999.99,-999999.99,0,0
7043,0,0,0.033633194,-999999.99,-999999.99,0,0
7044,0,0,0.02735295,-999999.99,-999999.99,0,0
7045,0,0,0.031146126,-999999.99,-999999.99,0,0
7046,0,0,0.026980137,-999999.99,-999999.99,0,0
7047,0,0,0.022071953,-999999.99,-999999.99,0,0
7048,0,0,0.122838653,-999999.99,-999999.99,0,0
7049,0.292,0,0.139788863,-999999.99,-999999.99,0,0
7050,0,0,0.079558099,-999999.99,-999999.99,0,0
7051,0,0,0.042664051,-999999.99,-999999.99,0,0
7052,0,0,0.049795485,-999999.99,-999999.99,0,0
7053,0,0,0.040669513,-999999.99,-999999.99,0,0
7054,0,0,0.031737051,-999999.99,-999999.99,0,0
7055,0,0,0.018753498,-999999.99,-999999.99,0,0
7056,0,0,0.027103561,-999999.99,-999999.99,0,0
7057,0,0,0.022398769,-999999.99,-999999.99,0,0
7058,0,0,0.038739861,-999999.99,-999999.99,0,0
7059,0,0,0.021057746,-999999.99,-999999.99,0,0
7060,0,0,0.022209719,-999999.99,-999999.99,0,0
7061,0,0,0.027307905,-999999.99,-999999.99,0,0
7062,0,0,0.032435914,-999999.99,-999999.99,0,0
7063,0,0,0.031805678,-999999.99,-999999.99,0,0
7064,0,0,0.023586051,-999999.99,-999999.99,0,0
7065,0,0,0.032473532,-999999.99,-999999.99,0,0
7066,0,0,0.03541232,-999999.99,-999999.99,0,0
7067,0,0,0.020092006,-999999.99,-999999.99,0,0
7068,0,0,0.01890943,-999999.99,-999999.99,0,0
7069,0,0,0.021575042,-999999.99,-999999.99,0,0
7070,0,0,0.019699572,-999999.99,-999999.99,0,0
7071,0,0,0.018416432,-999999.99,-999999.99,0,0
7072,0,0,0.019847909,-999999.99,-999999.99,0,0
7073,0,0,0.01434114,-999999.99,-999999.99,0,0
7074,0,0,0.023162348,-999999.99,-999999.99,0,0
7075,0,0,0.019436678,-999999.99,-999999.99,0,0
7076,0,0,0.030111861,-999999.99,-999999.99,0,0
7077,0,0,0.030108441,-999999.99,-999999.99,0,0
7078,0,0,0.019125349,-999999.99,-999999.99,0,0
7079,0,0,0.019654315,-999999.99,-999999.99,0,0
7080,0,0,0.012458862,-999999.99,-999999.99,0,0
7081,0,0,0.013794694,-999999.99,-999999.99,0,0
7082,0.19,0,0.008350148,-999999.99,-999999.99,0,0
7083,0.559,0,0.015088238,-999999.99,-999999.99,0,0
7084,0,0,0.009132431,-999999.99,-999999.99,0,0
7085,0,0,0.01410841,-999999.99,-999999.99,0,0
7086,0,0,0.026894688,-999999.99,-999999.99,0,0
7087,0,0,0.020861101,-999999.99,-999999.99,0,0
7088,0,0,0.012081689,-999999.99,-999999.99,0,0
7089,0,0,0.023850953,-999999.99,-999999.99,0,0
7090,0,0,0.017160873,-999999.99,-999999.99,0,0
7091,0,0,0.023926098,-999999.99,-999999.99,0,0
7092,0,0,0.016126899,-999999.99,-999999.99,0,0
7093,0,0,0.021078358,-999999.99,-999999.99,0,0
7094,0,0,0.025049764,-999999.99,-999999.99,0,0
7095,0,0,0.02225132,-999999.99,-999999.99,0,0
7096,0,0,0.030696524,-999999.99,-999999.99,0,0
7097,0,0,0.0128715,-999999.99,-999999.99,0,0
7098,0,0,0.01393644,-999999.99,-999999.99,0,0
7099,0,0,0.025529829,-999999.99,-999999.99,0,0
7100,0,0,0.001410127,-999999.99,-999999.99,0,0
7101,0,0,0.016006685,-999999.99,-999999.99,0,0
7102,0,0,0.026173897,-999999.99,-999999.99,0,0
7103,0,0,0.018027518,-999999.99,-999999.99,0,0
7104,0,0,0.021964964,-999999.99,-999999.99,0,0
7105,0,0,0.02071175,-999999.99,-999999.99,0,0
7106,0,0,0.01585812,-999999.99,-999999.99,0,0
7107,0,0,0.020198019,-999999.99,-999999.99,0,0
7108,0,0,0.011933232,-999999.99,-999999.99,0,0
7109,0.05,0,0.015422581,-999999.99,-999999.99,0,0
7110,0,0,0.016497961,-999999.99,-999999.99,0,0
7111,0,0,0.017905879,-999999.99,-999999.99,0,0
7112,0,0,0.017105939,-999999.99,-999999.99,0,0
7113,0,0,0.004551724,-999999.99,-999999.99,0,0
7114,0,0,0.01026779,-999999.99,-999999.99,0,0
7115,0,0,-0.001707932,-999999.99,-999999.99,0,0
7116,0,0,-0.006628549,-999999.99,-999999.99,0,0
7117,0,0,0.015022664,-999999.99,-999999.99,0,0
7118,0,0,0.019607085,-999999.99,-999999.99,0,0
7119,0,0,0.004694941,-999999.99,-999999.99,0,0
7120,0,0,0.007249996,-999999.99,-999999.99,0,0
7121,0,0,0.013073344,-999999.99,-999999.99,0,0
7122,0,0,0.060313075,-999999.99,-999999.99,0,0
7123,0,0,0.143630485,-999999.99,-999999.99,0,0
7124,0,0,0.194125038,-999999.99,-999999.99,0,0
7125,0,0,0.133616239,-999999.99,-999999.99,0,0
7126,0,0,0.10796606,-999999.99,-999999.99,0,0
7127,0,0,0.14811058,-999999.99,-999999.99,0,0
7128,0,0,0.17421165,-999999.99,-999999.99,0,0
7129,0,0,0.083630988,-999999.99,-999999.99,0,0
7130,0,0,0.132766759,-999999.99,-999999.99,0,0
7131,0,0,0.253372222,-999999.99,-999999.99,0,0
7132,0,0,0.227583016,-999999.99,-999999.99,0,0
7133,0.203,0,0.260531443,-999999.99,-999999.99,0,0
7134,0,0,0.167528448,-999999.99,-999999.99,0,0
7135,0,0,0.234544066,-999999.99,-999999.99,0,0
7136,0,0,0.146428702,-999999.99,-999999.99,0,0
7137,0,0,0.13945187,-999999.99,-999999.99,0,0
7138,1.016,0,0.138078933,-999999.99,-999999.99,0,0
7139,0,0,0.126368789,-999999.99,-999999.99,0,0
7140,0.914,0,0.116301902,-999999.99,-999999.99,0,0
7141,0,0,0.075367248,-999999.99,-999999.99,0,0
7142,0,0,0.089357106,-999999.99,-999999.99,0,0
7143,0.711,0,0.080886934,-999999.99,-999999.99,0,0
7144,0,0,0.075984304,-999999.99,-999999.99,0,0
7145,0.076,0,0.138049369,-999999.99,-999999.99,0,0
7146,0.025,0,0.323216871,-999999.99,-999999.99,0,0
7147,0.051,0,0.228748359,-999999.99,-999999.99,0,0
7148,0,0,0.301416144,-999999.99,-999999.99,0,0
7149,0,0,0.211069987,-999999.99,-999999.99,0,0
7150,0.025,0,0.168577573,-999999.99,-999999.99,0,0
7151,0,0,0.191307259,-999999.99,-999999.99,0,0
7152,0,0,0.254669342,-999999.99,-999999.99,0,0
7153,0,0,0.215182044,-999999.99,-999999.99,0,0
7154,0.025,0,0.243668472,-999999.99,-999999.99,0,0
7155,0.229,0,0.25035741,-999999.99,-999999.99,0,0
7156,0.178,0,0.325503778,-999999.99,-999999.99,0,0
7157,0,0,0.256142535,-999999.99,-999999.99,0,0
7158,0,0,0.194346375,-999999.99,-999999.99,0,0
7159,1.842,0,0.191503306,-999999.99,-999999.99,0,0
7160,0,0,0.161224941,-999999.99,-999999.99,0,0
7161,1.232,0,0.35099837,-999999.99,-999999.99,0,0
7162,0,0,0.277439132,-999999.99,-999999.99,0,0
7163,0.064,0,0.206031649,-999999.99,-999999.99,0,0
7164,0.051,0,0.359854813,-999999.99,-999999.99,0,0
7165,0.33,0,0.1600208,-999999.99,-999999.99,0,0
7166,0,0,0.303238305,-999999.99,-999999.99,0,0
7167,0,0,0.393007029,-999999.99,-999999.99,0,0
7168,0,0,0.41409616,-999999.99,-999999.99,0,0
7169,0.876,0,0.359972688,-999999.99,-999999.99,0,0
7170,0.318,0,0.277882051,-999999.99,-999999.99,0,0
7171,0,0,0.303013328,-999999.99,-999999.99,0,0
7172,0,0,0.228162104,-999999.99,-999999.99,0,0
7173,0,0,0.271876818,-999999.99,-999999.99,0,0
7174,0,0,0.27464503,-999999.99,-999999.99,0,0
7175,0,0,0.297434857,-999999.99,-999999.99,0,0
7176,0,0,0.184906804,-999999.99,-999999.99,0,0
7177,0,0,0.243884386,-999999.99,-999999.99,0,0
7178,0,0,0.289917733,-999999.99,-999999.99,0,0
7179,0.025,0,0.299033006,-999999.99,-999999.99,0,0
7180,0.229,0,0.274613644,-999999.99,-999999.99,0,0
7181,0.051,0,0.272418388,-999999.99,-999999.99,0,0
7182,0,0,0.260320828,-999999.99,-999999.99,0,0
7183,0.102,0,0.240546207,-999999.99,-999999.99,0,0
7184,0,0,0.213629858,-999999.99,-999999.99,0,0
7185,0.025,0,0.186790135,-999999.99,-999999.99,0,0
7186,0,0,0.164694466,-999999.99,-999999.99,0,0
7187,0,0,0.190951075,-999999.99,-999999.99,0,0
7188,0,0,0.202120519,-999999.99,-999999.99,0,0
7189,0,0,0.261009684,-999999.99,-999999.99,0,0
7190,0,0,0.235149259,-999999.99,-999999.99,0,0
7191,0,0,0.337435887,-999999.99,-999999.99,0,0
7192,0,0,0.284973405,-999999.99,-999999.99,0,0
7193,0,0,0.277744967,-999999.99,-999999.99,0,0
7194,0,0,0.228348061,-999999.99,-999999.99,0,0
7195,0,0,0.230212006,-999999.99,-999999.99,0,0
7196,0,0,0.226540436,-999999.99,-999999.99,0,0
7197,0.051,0,0.201933989,-999999.99,-999999.99,0,0
7198,0,0,0.204435672,-999999.99,-999999.99,0,0
7199,0.495,0,0.221529864,-999999.99,-999999.99,0,0
7200,0,0,0.219243694,-999999.99,-999999.99,0,0
7201,0,0,0.208530867,-999999.99,-999999.99,0,0
7202,0,0,0.25451766,-999999.99,-999999.99,0,0
7203,0,0,0.202760676,-999999.99,-999999.99,0,0
7204,0,0,0.236354996,-999999.99,-999999.99,0,0
7205,0,0,0.229337389,-999999.99,-999999.99,0,0
7206,0,0,0.230714114,-999999.99,-999999.99,0,0
7207,0,0,0.224730304,-999999.99,-999999.99,0,0
7208,0,0,0.150211524,-999999.99,-999999.99,0,0
7209,0,0,0.23926177,-999999.99,-999999.99,0,0
7210,0,0,0.183196428,-999999.99,-999999.99,0,0
7211,0,0,0.183188172,-999999.99,-999999.99,0,0
7212,0,0,0.203937921,-999999.99,-999999.99,0,0
7213,0,0,0.191252158,-999999.99,-999999.99,0,0
7214,0,0,0.165635486,-999999.99,-999999.99,0,0
7215,0,0,0.180863417,-999999.99,-999999.99,0,0
7216,0,0,0.213909303,-999999.99,-999999.99,0,0
7217,0,0,0.172260194,-999999.99,-999999.99,0,0
7218,0,0,0.146588806,-999999.99,-999999.99,0,0
7219,0,0,0.146352124,-999999.99,-999999.99,0,0
7220,0,0,0.181772628,-999999.99,-999999.99,0,0
7221,0,0,0.177504589,-999999.99,-999999.99,0,0
7222,0,0,0.161793481,-999999.99,-999999.99,0,0
7223,0,0,0.160894889,-999999.99,-999999.99,0,0
7224,0,0,0.156506384,-999999.99,-999999.99,0,0
7225,0,0,0.164303532,-999999.99,-999999.99,0,0
7226,0,0,0.151983981,-999999.99,-999999.99,0,0
7227,0,0,0.146802993,-999999.99,-999999.99,0,0
7228,0,0,0.152192774,-999999.99,-999999.99,0,0
7229,0,0,0.142175743,-999999.99,-999999.99,0,0
7230,0,0,0.128855882,-999999.99,-999999.99,0,0
7231,0,0,0.13894544,-999999.99,-999999.99,0,0
7232,0,0,0.122024292,-999999.99,-999999.99,0,0
7233,0,0,0.113491553,-999999.99,-999999.99,0,0
7234,0,0,0.118807745,-999999.99,-999999.99,0,0
7235,0,0,0.127993852,-999999.99,-999999.99,0,0
7236,0,0,0.132249143,-999999.99,-999999.99,0,0
7237,0,0,0.12799873,-999999.99,-999999.99,0,0
7238,0,0,0.125074656,-999999.99,-999999.99,0,0
7239,0,0,0.094912694,-999999.99,-999999.99,0,0
7240,0,0,0.118117764,-999999.99,-999999.99,0,0
7241,0,0,0.121577473,-999999.99,-999999.99,0,0
7242,0,0,0.116628013,-999999.99,-999999.99,0,0
7243,0,0,0.095010094,-999999.99,-999999.99,0,0
7244,0,0,0.108167435,-999999.99,-999999.99,0,0
7245,0,0,0.097858394,-999999.99,-999999.99,0,0
7246,0,0,0.116787519,-999999.99,-999999.99,0,0
7247,0,0,0.0619614,-999999.99,-999999.99,0,0
7248,0,0,0.058776259,-999999.99,-999999.99,0,0
7249,0,0,0.066788577,-999999.99,-999999.99,0,0
7250,0,0,0.059043665,-999999.99,-999999.99,0,0
7251,0,0,0.073564286,-999999.99,-999999.99,0,0
7252,0,0,0.072232901,-999999.99,-999999.99,0,0
7253,0,0,0.070514029,-999999.99,-999999.99,0,0
7254,0,0,0.064776866,-999999.99,-999999.99,0,0
7255,0,0,0.061649852,-999999.99,-999999.99,0,0
7256,0,0,0.053652188,-999999.99,-999999.99,0,0
7257,0,0,0.062781186,-999999.99,-999999.99,0,0
7258,0,0,0.059020048,-999999.99,-999999.99,0,0
7259,0,0,0.039981962,-999999.99,-999999.99,0,0
7260,0,0,0.036104256,-999999.99,-999999.99,0,0
7261,0,0,0.039504194,-999999.99,-999999.99,0,0
7262,0,0,0.035328961,-999999.99,-999999.99,0,0
7263,0,0,0.048080175,-999999.99,-999999.99,0,0
7264,0,0,0.049499064,-999999.99,-999999.99,0,0
7265,0,0,0.049680465,-999999.99,-999999.99,0,0
7266,0,0,0.048865499,-999999.99,-999999.99,0,0
7267,0,0,0.048440107,-999999.99,-999999.99,0,0
7268,0,0,0.04645291,-999999.99,-999999.99,0,0
7269,0,0,0.036471579,-999999.99,-999999.99,0,0
7270,0,0,0.034452656,-999999.99,-999999.99,0,0
7271,0,0,0.034259032,-999999.99,-999999.99,0,0
7272,0,0,0.037052513,-999999.99,-999999.99,0,0
